time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-06-24T22:54:57.990Z,38.1513,-117.9442,14.7,1.3,ml,10,89.36,0.007,0.11,nn,nn00752989,2020-06-24T22:59:36.311Z,"30 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-06-24T22:53:52.005Z,5.6273,-0.3473,10,4,mb,,199,0.14,0.66,us,us7000aahp,2020-06-25T16:42:06.080Z,"6 km NW of Gbawe, Ghana",earthquake,8.1,2,0.233,5,reviewed,us,us
2020-06-24T22:50:08.960Z,33.1448333,-116.4796667,7.96,1.01,ml,20,114,0.1177,0.26,ci,ci39494968,2020-06-24T22:53:52.143Z,"14km ENE of Julian, CA",earthquake,0.53,1.57,0.221,9,automatic,ci,ci
2020-06-24T22:49:40.640Z,33.145,-116.5,8.2,1.48,ml,46,42,0.1038,0.22,ci,ci39494960,2020-06-25T13:42:04.370Z,"12km NE of Julian, CA",earthquake,0.27,1.03,0.163,25,reviewed,ci,ci
2020-06-24T22:49:00.020Z,36.4525,-117.966,4.93,1.7,ml,14,150,0.09291,0.22,ci,ci39494952,2020-06-24T22:52:49.221Z,"18km SSE of Lone Pine, CA",earthquake,0.56,2.03,0.172,22,automatic,ci,ci
2020-06-24T22:46:47.692Z,40.3062,142.3019,56.73,4.5,mb,,135,1.059,0.41,us,us7000aagv,2020-06-24T23:04:48.040Z,"71 km ESE of Hachinohe, Japan",earthquake,7.3,7.4,0.083,42,reviewed,us,us
2020-06-24T22:45:27.570Z,33.8011667,-116.0991667,1.49,1.09,ml,28,101,0.102,0.29,ci,ci39494944,2020-06-24T22:49:16.834Z,"14km NE of Indio, CA",earthquake,0.45,0.78,0.164,28,automatic,ci,ci
2020-06-24T22:44:50.020Z,36.4665,-117.9463333,10.98,1.71,ml,17,157,0.1111,0.19,ci,ci39494936,2020-06-24T22:48:28.195Z,"17km SE of Lone Pine, CA",earthquake,0.7,1.4,0.203,23,automatic,ci,ci
2020-06-24T22:44:33.660Z,38.1872,-117.8583,11.1,0.9,ml,10,113.68,0.024,0.04,nn,nn00752985,2020-06-24T22:50:43.292Z,"31 km SE of Mina, Nevada",earthquake,,5.1,,,automatic,nn,nn
2020-06-24T22:42:24.103Z,56.0076,-149.8569,10,2.5,ml,,,,1.16,ak,ak02083fxuk1,2020-06-25T00:31:49.928Z,"231 km SE of Chiniak, Alaska",earthquake,,0,,,reviewed,ak,ak
2020-06-24T22:40:32.790Z,38.8216667,-122.803833,3.09,1.35,md,29,35,0.005172,0.02,nc,nc73415566,2020-06-24T23:48:19.632Z,"6km NW of The Geysers, CA",earthquake,0.2,0.43,0.16,8,automatic,nc,nc
2020-06-24T22:40:00.600Z,35.9846667,-117.5071667,5.72,0.23,ml,7,192,0.09094,0.1,ci,ci39494912,2020-06-25T16:29:27.312Z,"26km NNW of Searles Valley, CA",earthquake,0.5,1.28,0.036,3,reviewed,ci,ci
2020-06-24T22:39:48.020Z,44.121,-115.089,5.04,2.09,ml,12,80,0.251,0.21,mb,mb80442139,2020-06-25T06:42:47.996Z,"16 km SW of Stanley, Idaho",earthquake,0.49,1.76,0.142,10,reviewed,mb,mb
2020-06-24T22:37:42.030Z,36.4756667,-117.9718333,6.48,1.73,ml,31,83,0.09435,0.2,ci,ci39494920,2020-06-25T01:01:57.185Z,"15km SE of Lone Pine, CA",earthquake,0.26,0.87,0.15,20,reviewed,ci,ci
2020-06-24T22:37:27.160Z,36.4575,-117.9428333,11.45,1.4,ml,22,69,0.1121,0.16,ci,ci37448061,2020-06-25T00:52:07.964Z,"18km SE of Lone Pine, CA",earthquake,0.26,0.57,0.181,15,reviewed,ci,ci
2020-06-24T22:34:35.680Z,36.44,-117.9633333,6.56,2.28,ml,31,64,0.09421,0.23,ci,ci39494904,2020-06-25T17:20:06.817Z,"18km NNE of Olancha, CA",earthquake,0.28,0.99,0.172,40,reviewed,ci,ci
2020-06-24T22:34:08.440Z,36.4435,-117.9621667,7.1,2.21,ml,17,142,0.09521,0.23,ci,ci39494896,2020-06-25T06:36:46.289Z,"18km NNE of Olancha, CA",earthquake,0.52,1.42,0.174,26,automatic,ci,ci
2020-06-24T22:34:04.375Z,59.8556,-152.3844,85.1,1.7,ml,,,,0.28,ak,ak02083fvwuf,2020-06-24T22:38:44.594Z,"32 km WNW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-06-24T22:31:07.730Z,36.4873333,-117.975,7.82,1.48,ml,24,82,0.0971,0.16,ci,ci37448077,2020-06-25T01:38:05.100Z,"14km SE of Lone Pine, CA",earthquake,0.22,0.58,0.158,9,reviewed,ci,ci
2020-06-24T22:30:49.620Z,36.4696667,-117.9658333,8.54,1.27,ml,20,88,0.09685,0.23,ci,ci37448133,2020-06-25T02:25:05.315Z,"16km SE of Lone Pine, CA",earthquake,0.34,0.88,0.214,13,reviewed,ci,ci
2020-06-24T22:30:40.590Z,36.4426667,-117.9793333,5.17,1.36,ml,12,82,0.08135,0.23,ci,ci37448125,2020-06-25T02:28:32.359Z,"18km SSE of Lone Pine, CA",earthquake,0.44,1.4,0.154,6,reviewed,ci,ci
2020-06-24T22:30:29.290Z,36.4513333,-117.9793333,6.56,1.37,ml,18,97,0.0821,0.17,ci,ci37448085,2020-06-25T02:32:28.378Z,"17km SSE of Lone Pine, CA",earthquake,0.29,0.81,0.279,8,reviewed,ci,ci
2020-06-24T22:29:53.910Z,36.4566667,-117.9671667,8.24,1.68,ml,26,73,0.09263,0.19,ci,ci39494888,2020-06-25T02:38:57.415Z,"17km SSE of Lone Pine, CA",earthquake,0.23,0.57,0.242,23,reviewed,ci,ci
2020-06-24T22:29:14.480Z,40.7155,-112.0656667,10.12,0.64,md,11,134,0.03229,0.06,uu,uu60023189,2020-06-25T14:25:01.670Z,"3 km ENE of Magna, Utah",earthquake,0.39,0.74,0.1,5,reviewed,uu,uu
2020-06-24T22:28:49.980Z,40.7146667,-112.0628333,9.23,0.38,md,10,138,0.03251,0.1,uu,uu60398537,2020-06-25T14:25:24.230Z,"3 km E of Magna, Utah",earthquake,0.39,0.79,0.243,4,reviewed,uu,uu
2020-06-24T22:26:30.560Z,36.4853333,-117.9815,7.73,1.73,ml,15,119,0.09156,0.18,ci,ci39494848,2020-06-24T22:30:05.445Z,"14km SE of Lone Pine, CA",earthquake,0.46,0.84,0.19,21,automatic,ci,ci
2020-06-24T22:25:03.500Z,38.833168,-122.802002,1.06,0.56,md,9,97,0.0105,0.01,nc,nc73415551,2020-06-24T23:26:08.515Z,"7km W of Cobb, CA",earthquake,0.37,1.07,,1,automatic,nc,nc
2020-06-24T22:23:36.310Z,36.6093,-117.5828,4.1,1.2,ml,8,331.06,0.514,0.15,nn,nn00752976,2020-06-24T22:30:54.257Z,"29 km ENE of Keeler, California",earthquake,,15,,,automatic,nn,nn
2020-06-24T22:21:28.030Z,34.4701667,-119.5978333,9.4,1.21,ml,11,99,0.04733,0.29,ci,ci39494840,2020-06-24T22:25:16.262Z,"5km NE of Montecito, CA",earthquake,0.98,2.52,0.176,19,automatic,ci,ci
2020-06-24T22:20:02.364Z,-44.6565,167.4486,14.31,5.5,mww,,36,0.834,0.68,us,us7000aag4,2020-06-25T00:22:16.074Z,"87 km NNW of Te Anau, New Zealand",earthquake,3.5,3.8,0.065,23,reviewed,us,us
2020-06-24T22:10:16.400Z,38.8279991,-122.8533325,2.09,0.55,md,18,67,0.002802,0.02,nc,nc73415546,2020-06-24T23:03:10.191Z,"10km NW of The Geysers, CA",earthquake,0.23,0.43,0.04,3,automatic,nc,nc
2020-06-24T22:10:06.230Z,38.8274994,-122.8541641,1.89,0.92,md,21,78,0.002116,0.03,nc,nc73415541,2020-06-24T22:53:15.131Z,"10km WNW of The Geysers, CA",earthquake,0.23,0.43,0.02,4,automatic,nc,nc
2020-06-24T22:05:20.870Z,37.508,-118.9996667,1.35,0.66,md,8,170,0.1041,0.11,nc,nc73415536,2020-06-24T22:55:03.590Z,"14km S of Mammoth Lakes, CA",earthquake,0.72,6.58,0.117,7,reviewed,nc,nc
2020-06-24T22:04:37.580Z,38.7991676,-122.7559967,2.37,0.56,md,8,213,0.003247,0.01,nc,nc73415531,2020-06-24T22:42:08.067Z,"2km N of The Geysers, CA",earthquake,0.68,1.11,,1,automatic,nc,nc
2020-06-24T22:03:48.010Z,19.220832824707,-155.425338745117,31.2099990844727,1.73000002,md,38,137,,0.109999999,hv,hv72014876,2020-06-24T22:08:43.170Z,"5 km ENE of P?hala, Hawaii",earthquake,0.73,0.959999979,1.75,4,automatic,hv,hv
2020-06-24T21:51:34.940Z,35.9036667,-117.7408333,9.47,1.1,ml,13,68,0.07729,0.09,ci,ci39494776,2020-06-24T21:55:23.693Z,"15km ESE of Little Lake, CA",earthquake,0.2,0.78,0.269,16,automatic,ci,ci
2020-06-24T21:49:04.888Z,63.3869,-148.9388,22,1.1,ml,,,,1.14,ak,ak02083fdp2v,2020-06-24T21:53:13.708Z,"0 km SE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-06-24T21:47:55.580Z,38.1908,-117.763,9.3,1.8,ml,20,51.97,0.029,0.09,nn,nn00752970,2020-06-24T22:14:59.293Z,"37 km SE of Mina, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-06-24T21:43:52.481Z,38.1909,-117.7625,7.4,3,ml,20,47.5,0.039,0.1403,nn,nn00752967,2020-06-25T02:20:25.611Z,"37 km SE of Mina, Nevada",earthquake,,0.9,0.42,14,reviewed,nn,nn
2020-06-24T21:43:20.270Z,38.8303337,-122.810997,1.8,0.95,md,12,125,0.01803,0.02,nc,nc73415511,2020-06-24T22:19:09.033Z,"8km NW of The Geysers, CA",earthquake,0.43,0.96,0.07,2,automatic,nc,nc
2020-06-24T21:39:23.040Z,39.4088333,-110.3038333,-1.74,1.45,md,7,199,0.02245,0.03,uu,uu60398527,2020-06-24T22:18:27.240Z,"17 km SSE of Sunnyside, Utah",earthquake,0.5,0.46,0.308,7,reviewed,uu,uu
2020-06-24T21:38:43.420Z,38.18,-117.897,8.9,1.1,ml,11,78.16,0.029,0.04,nn,nn00752965,2020-06-24T21:44:55.530Z,"29 km SE of Mina, Nevada",earthquake,,7.2,,,automatic,nn,nn
2020-06-24T21:37:05.093Z,66.3218,-153.2417,0,1.4,ml,,,,1,ak,ak02083fb4hr,2020-06-24T21:42:00.563Z,"35 km SW of Alatna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-06-24T21:36:07.050Z,35.5935,-117.4263333,5.13,1.66,ml,24,137,0.03006,0.17,ci,ci39494744,2020-06-24T21:39:52.586Z,"19km S of Searles Valley, CA",earthquake,0.42,0.69,0.121,25,automatic,ci,ci
2020-06-24T21:33:47.190Z,38.2207,-117.9985,0.1,1.5,ml,14,133.66,0.014,0.15,nn,nn00752963,2020-06-24T21:40:15.299Z,"21 km SSE of Mina, Nevada",earthquake,,12.8,,,automatic,nn,nn
2020-06-24T21:32:35.940Z,33.6931648,-116.7074966,14.42,1.21,ml,14,76,0.0188,0.13,ci,ci39494728,2020-06-24T21:36:20.558Z,"5km SSE of Idyllwild, CA",earthquake,0.49,0.64,0.553,9,automatic,ci,ci
2020-06-24T21:32:17.170Z,36.4818333,-117.972,6.39,1.87,ml,16,115,0.09673,0.24,ci,ci39494720,2020-06-24T21:36:16.557Z,"15km SE of Lone Pine, CA",earthquake,0.7,1.91,0.194,26,automatic,ci,ci
2020-06-24T21:32:09.754Z,61.5773,-149.5296,75.4,1.6,ml,,,,1.28,ak,ak02083fa2a7,2020-06-24T21:35:08.077Z,"4 km W of Wasilla, Alaska",earthquake,,1.4,,,automatic,ak,ak
2020-06-24T21:25:57.610Z,38.8203316,-122.7963333,2.56,1.64,md,27,28,0.01116,0.03,nc,nc73415501,2020-06-24T21:45:17.892Z,"6km NW of The Geysers, CA",earthquake,0.2,0.38,0.16,8,automatic,nc,nc
2020-06-24T21:24:57.685Z,44.2966,-115.0702,13.76,2.6,ml,,65,0.321,0.77,us,us7000aael,2020-06-25T05:38:10.567Z,"13 km NW of Stanley, Idaho",earthquake,1.5,9.5,0.064,32,reviewed,us,us
2020-06-24T21:23:38.890Z,36.4798333,-117.989,6.92,1.66,ml,4,182,0.08361,0.12,ci,ci37448429,2020-06-25T18:59:04.686Z,"14km SSE of Lone Pine, CA",earthquake,0.68,1.13,0.247,3,reviewed,ci,ci
2020-06-24T21:23:36.170Z,36.473,-117.9831667,7.34,1.56,ml,8,173,0.0849,0.11,ci,ci37448421,2020-06-25T18:57:47.676Z,"15km SSE of Lone Pine, CA",earthquake,0.4,1.09,0.214,4,reviewed,ci,ci
2020-06-24T21:23:13.520Z,36.4656667,-117.9631667,1.15,1.25,ml,8,161,0.09777,0.16,ci,ci37448413,2020-06-25T18:54:30.654Z,"16km SE of Lone Pine, CA",earthquake,0.68,1.01,0.207,6,reviewed,ci,ci
2020-06-24T21:23:05.690Z,36.463,-117.9693333,4.45,1.44,ml,8,160,0.09229,0.13,ci,ci39494688,2020-06-25T18:52:03.224Z,"16km SSE of Lone Pine, CA",earthquake,0.59,1.98,0.136,14,reviewed,ci,ci
2020-06-24T21:19:15.490Z,36.3595,-97.36,7,1.96,ml,98,35,0,0.25,ok,ok2020mjjg,2020-06-24T21:40:56.741Z,"10 km NW of Perry, Oklahoma",earthquake,,0.5,0.28,17,reviewed,ok,ok
2020-06-24T21:18:47.500Z,36.4826667,-117.9695,8.28,1.85,ml,26,113,0.0989,0.19,ci,ci39494680,2020-06-25T16:56:31.985Z,"15km SE of Lone Pine, CA",earthquake,0.31,0.65,0.23,19,reviewed,ci,ci
2020-06-24T21:17:53.980Z,17.9448,-66.9355,10,3.13,md,22,202,0.0639,0.15,pr,pr2020176026,2020-06-24T21:46:02.309Z,"4 km SW of Guánica, Puerto Rico",earthquake,0.37,0.31,0.32,5,reviewed,pr,pr
2020-06-24T21:12:48.730Z,36.4795,-117.9716667,6.86,3.73,ml,56,51,0.09599,0.22,ci,ci39494672,2020-06-25T14:48:59.007Z,"15km SE of Lone Pine, CA",earthquake,0.19,0.59,0.112,269,reviewed,ci,ci
2020-06-24T21:09:15.010Z,36.4805,-117.9733333,9.07,1.99,ml,9,178,0.09519,0.14,ci,ci39494664,2020-06-25T18:45:22.491Z,"15km SE of Lone Pine, CA",earthquake,0.53,0.97,0.248,4,reviewed,ci,ci
2020-06-24T21:08:55.600Z,36.4366667,-117.9461667,10.32,1.13,ml,7,133,0.1081,0.24,ci,ci37448405,2020-06-25T18:49:34.624Z,"18km NNE of Olancha, CA",earthquake,1.32,3.63,0.145,4,reviewed,ci,ci
2020-06-24T21:08:42.050Z,36.4288333,-117.9293333,9.89,1.55,ml,10,123,0.1221,0.23,ci,ci37448397,2020-06-25T18:47:35.501Z,"18km NNE of Olancha, CA",earthquake,0.88,1.67,0.122,4,reviewed,ci,ci
2020-06-24T21:06:31.190Z,36.4773333,-117.9941667,9.82,1.97,ml,3,182,0.07876,0.02,ci,ci39494656,2020-06-25T18:42:50.481Z,"14km SSE of Lone Pine, CA",earthquake,0.62,0.7,0.053,2,reviewed,ci,ci
2020-06-24T21:06:27.650Z,36.5175,-118.034,9.71,0.99,ml,3,233,0.08594,0.04,ci,ci37448381,2020-06-25T18:43:32.481Z,"8km SSE of Lone Pine, CA",earthquake,0.97,0.49,0.343,2,reviewed,ci,ci
2020-06-24T21:05:11.230Z,33.0128333,-115.864,10.51,1.03,ml,7,189,0.06683,0.11,ci,ci39494648,2020-06-25T18:38:43.754Z,"23km W of Westmorland, CA",earthquake,0.63,0.84,0.133,3,reviewed,ci,ci
2020-06-24T21:03:48.440Z,38.168,-117.9873,0,1.5,ml,11,126.04,0.032,0.11,nn,nn00752946,2020-06-24T21:12:35.143Z,"26 km SSE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-06-24T21:02:28.087Z,38.1698,-117.9929,1.9,2.5,ml,22,106.58,0.03,0.1359,nn,nn00752944,2020-06-25T05:50:54.040Z,"26 km SSE of Mina, Nevada",earthquake,,0.5,0.36,9,reviewed,nn,nn
2020-06-24T21:01:48.190Z,35.2706667,-119.1751667,21.37,2.03,ml,34,65,0.09361,0.22,ci,ci39494640,2020-06-25T05:34:13.541Z,"13km SSW of Rosedale, CA",earthquake,0.4,1.19,0.187,27,automatic,ci,ci
2020-06-24T20:58:59.270Z,36.0523338,-120.6299973,6.41,2.26,md,27,159,0.03195,0.11,nc,nc73415481,2020-06-24T21:34:55.134Z,"25km NW of Parkfield, CA",earthquake,0.45,0.86,0.18,16,automatic,nc,nc
2020-06-24T20:55:06.500Z,36.4575,-117.9398333,9.66,1.61,ml,15,147,0.1145,0.18,ci,ci39494624,2020-06-24T20:58:44.594Z,"18km SE of Lone Pine, CA",earthquake,0.56,0.9,0.144,20,automatic,ci,ci
2020-06-24T20:51:33.110Z,36.4511667,-117.9633333,8.68,1.74,ml,17,137,0.09487,0.25,ci,ci39494616,2020-06-24T20:55:23.569Z,"18km SSE of Lone Pine, CA",earthquake,0.54,1.12,0.228,19,automatic,ci,ci
2020-06-24T20:50:15.500Z,36.35533333,-97.35683333,7.28,1.68,ml,72,35,0,0.3,ok,ok2020mjih,2020-06-24T21:14:52.271Z,"9 km NW of Perry, Oklahoma",earthquake,,0.6,0.28,17,reviewed,ok,ok
2020-06-24T20:49:41.770Z,35.2703323,-119.178833,19.67,2.97,ml,71,43,0.09575,0.27,ci,ci39494608,2020-06-25T19:01:53.124Z,"13km SSW of Rosedale, CA",earthquake,0.25,0.5,0.295,24,automatic,ci,ci
2020-06-24T20:44:03.220Z,36.456,-117.9915,-0.53,0.81,ml,4,230,0.5773,0.12,ci,ci39494584,2020-06-25T18:06:15.591Z,"16km SSE of Lone Pine, CA",earthquake,1.18,1.72,0.126,2,reviewed,ci,ci
2020-06-24T20:43:31.800Z,36.4333333,-118.001,1.69,1,ml,4,227,0.5614,0.13,ci,ci37448285,2020-06-25T18:07:32.483Z,"17km N of Olancha, CA",earthquake,1.17,1.9,0.099,3,reviewed,ci,ci
2020-06-24T20:42:59.330Z,38.0629997,-118.741333,2.58,2.21,md,20,110,0.2647,0.06,nc,nc73415466,2020-06-24T21:34:55.946Z,"29km SE of Bodie, CA",earthquake,0.43,8.18,0.18,18,automatic,nc,nc
2020-06-24T20:40:15.660Z,38.810833,-122.7948303,2.58,1.58,md,30,35,0.002885,0.03,nc,nc73415456,2020-06-24T21:34:56.187Z,"5km NW of The Geysers, CA",earthquake,0.19,0.35,0.19,8,automatic,nc,nc
2020-06-24T20:39:56.240Z,38.8118324,-122.7945023,2.55,1.05,md,15,40,0.003909,0.03,nc,nc73415451,2020-06-24T21:23:12.619Z,"5km NW of The Geysers, CA",earthquake,0.26,0.65,0.06,3,automatic,nc,nc
2020-06-24T20:39:32.170Z,36.4803333,-117.9705,6.94,1.61,ml,16,114,0.09719,0.22,ci,ci39494568,2020-06-24T20:43:23.758Z,"15km SE of Lone Pine, CA",earthquake,0.59,1.39,0.209,21,automatic,ci,ci
2020-06-24T20:38:10.460Z,36.5308333,-118.0185,8.25,1.39,ml,3,230,0.1035,0.04,ci,ci37448373,2020-06-25T18:34:32.527Z,"8km SE of Lone Pine, CA",earthquake,1.94,0.61,0.369,3,reviewed,ci,ci
2020-06-24T20:37:48.810Z,36.509,-117.9931667,10,1.65,ml,3,208,0.09836,0.04,ci,ci37448365,2020-06-25T18:32:49.303Z,"11km SE of Lone Pine, CA",earthquake,0.68,0.83,0.342,2,reviewed,ci,ci
2020-06-24T20:37:37.850Z,36.4416667,-118.0158333,11.41,1.65,ml,4,149,0.0519,0.02,ci,ci37448357,2020-06-25T18:32:01.301Z,"17km SSE of Lone Pine, CA",earthquake,0.37,0.8,0.24,3,reviewed,ci,ci
2020-06-24T20:37:33.360Z,36.4638333,-117.98,12.41,1.55,ml,7,164,0.08422,0.17,ci,ci39494576,2020-06-25T18:29:14.759Z,"16km SSE of Lone Pine, CA",earthquake,0.93,1.78,0.333,5,reviewed,ci,ci
2020-06-24T20:35:33.010Z,36.4808333,-117.9813333,6.58,1.99,ml,18,113,0.08954,0.19,ci,ci39494552,2020-06-24T20:46:52.750Z,"14km SE of Lone Pine, CA",earthquake,0.43,1.07,0.122,24,automatic,ci,ci
2020-06-24T20:34:44.100Z,34.9485,-97.6855,6.28,1.28,ml,25,67,0.07918446131,0.24,ok,ok2020mjht,2020-06-25T18:40:11.164Z,"8 km NNE of Bradley, Oklahoma",earthquake,,0.7,0.31,5,reviewed,ok,ok
2020-06-24T20:33:28.212Z,62.3941,-150.9497,66.7,2.2,ml,,,,0.44,ak,ak02083eovsz,2020-06-24T20:36:45.175Z,"14 km SW of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-06-24T20:31:34.800Z,38.7711678,-122.7286682,1.33,0.9,md,8,100,0.0222,0.03,nc,nc73415441,2020-06-24T21:01:11.483Z,"2km ESE of The Geysers, CA",earthquake,0.36,0.65,0.06,5,automatic,nc,nc
2020-06-24T20:29:59.630Z,36.5175,-118.073,10.91,1.75,ml,4,232,0.07768,0.05,ci,ci37448349,2020-06-25T18:27:46.477Z,"8km S of Lone Pine, CA",earthquake,0.57,0.55,0.319,3,reviewed,ci,ci
2020-06-24T20:29:55.610Z,36.5018333,-118.0258333,10.11,1.37,ml,3,218,0.07577,0.06,ci,ci37448341,2020-06-25T18:26:28.879Z,"10km SSE of Lone Pine, CA",earthquake,1.75,0.48,0.046,3,reviewed,ci,ci
2020-06-24T20:29:28.980Z,36.4805,-117.981,6.87,1.58,ml,15,180,0.08963,0.15,ci,ci39494544,2020-06-25T18:24:57.409Z,"14km SE of Lone Pine, CA",earthquake,0.42,0.93,0.131,18,reviewed,ci,ci
2020-06-24T20:29:03.940Z,36.5261667,-118.0046667,10.84,1.14,ml,3,225,0.1054,0.02,ci,ci37448333,2020-06-25T18:22:32.122Z,"9km SE of Lone Pine, CA",earthquake,1.13,0.42,0.104,3,reviewed,ci,ci
2020-06-24T20:28:47.230Z,36.5123333,-117.9955,10.52,1.4,ml,3,212,0.09942,0.07,ci,ci37448325,2020-06-25T18:21:36.440Z,"11km SE of Lone Pine, CA",earthquake,1.86,0.61,0.188,3,reviewed,ci,ci
2020-06-24T20:28:19.400Z,36.453,-117.9873333,5.62,1.46,ml,13,155,0.07598,0.15,ci,ci39494536,2020-06-25T18:19:37.106Z,"17km SSE of Lone Pine, CA",earthquake,0.62,1.22,0.168,17,reviewed,ci,ci
2020-06-24T20:23:58.070Z,36.4733333,-117.9603333,10.07,1.12,ml,7,167,0.1022,0.21,ci,ci39494528,2020-06-25T03:24:42.948Z,"16km SE of Lone Pine, CA",earthquake,0.6,1.32,0.113,4,reviewed,ci,ci
2020-06-24T20:23:29.450Z,36.4886667,-117.9806667,7.65,1.86,ml,32,114,0.09383,0.22,ci,ci39494520,2020-06-25T03:20:30.509Z,"14km SE of Lone Pine, CA",earthquake,0.28,0.66,0.168,28,reviewed,ci,ci
2020-06-24T20:21:13.770Z,35.6336667,-117.4163333,4.53,1.13,ml,10,137,0.0601,0.17,ci,ci37447997,2020-06-24T22:41:28.039Z,"15km SSW of Trona, CA",earthquake,0.47,0.68,0.065,3,reviewed,ci,ci
2020-06-24T20:20:56.300Z,36.4298333,-117.9511667,9.59,1.57,ml,21,66,0.1045,0.17,ci,ci37447933,2020-06-24T22:49:59.991Z,"17km NNE of Olancha, CA",earthquake,0.28,0.61,0.125,16,reviewed,ci,ci
2020-06-24T20:20:44.840Z,36.4711667,-117.9618333,9.57,1.85,ml,24,77,0.1004,0.18,ci,ci37447885,2020-06-24T22:45:53.970Z,"16km SE of Lone Pine, CA",earthquake,0.27,0.53,0.181,23,reviewed,ci,ci
2020-06-24T20:20:38.440Z,36.4801667,-117.9775,8.52,1.64,ml,22,84,0.09201,0.2,ci,ci39494512,2020-06-24T22:29:59.610Z,"14km SE of Lone Pine, CA",earthquake,0.33,0.71,0.152,12,reviewed,ci,ci
2020-06-24T20:17:58.240Z,36.481,-117.9815,7.02,2.01,ml,19,113,0.0895,0.17,ci,ci39494504,2020-06-25T04:21:11.035Z,"14km SE of Lone Pine, CA",earthquake,0.4,0.97,0.179,25,automatic,ci,ci
2020-06-24T20:17:25.080Z,38.1672,-117.9967,0,1,ml,13,108.11,0.031,0.08,nn,nn00752921,2020-06-24T20:24:55.147Z,"26 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-06-24T20:14:10.430Z,38.1632,-118.0002,0,1.5,ml,15,118.35,0.037,0.18,nn,nn00752919,2020-06-24T20:18:35.786Z,"26 km SSE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-06-24T20:11:40.920Z,38.1313,-118.077,1.5,1.2,ml,9,165.72,0.045,0.11,nn,nn00752916,2020-06-24T20:15:49.504Z,"28 km S of Mina, Nevada",earthquake,,10.1,,,automatic,nn,nn
2020-06-24T20:10:28.550Z,36.4721667,-117.977,7.61,1.69,ml,23,84,0.08919,0.17,ci,ci39494496,2020-06-24T23:02:07.061Z,"15km SSE of Lone Pine, CA",earthquake,0.24,0.62,0.151,22,reviewed,ci,ci
2020-06-24T20:07:21.620Z,36.4285,-117.9528333,2.05,2.5,ml,32,57,0.1033,0.23,ci,ci37447973,2020-06-25T04:10:25.181Z,"17km NNE of Olancha, CA",earthquake,0.27,0.9,0.163,70,reviewed,ci,ci
2020-06-24T20:06:46.010Z,36.4721667,-117.9748333,4.98,1.91,ml,18,91,0.09082,0.17,ci,ci39494480,2020-06-24T20:10:27.077Z,"15km SE of Lone Pine, CA",earthquake,0.35,1.15,0.147,22,automatic,ci,ci
2020-06-24T20:06:15.440Z,36.446,-117.9856667,6.36,1.75,ml,31,73,0.07644,0.21,ci,ci37447965,2020-06-25T04:08:52.574Z,"17km SSE of Lone Pine, CA",earthquake,0.25,0.79,0.164,22,reviewed,ci,ci
2020-06-24T20:05:35.820Z,36.4723333,-117.9846667,8.5,1.42,ml,16,87,0.08352,0.2,ci,ci37447949,2020-06-24T21:47:53.149Z,"15km SSE of Lone Pine, CA",earthquake,0.37,0.8,0.116,4,reviewed,ci,ci
2020-06-24T20:05:26.616Z,38.1765,-117.7894,11.3,1.3,ml,21,69.06,0.061,0.1355,nn,nn00752908,2020-06-25T02:20:20.318Z,"36 km SE of Mina, Nevada",earthquake,,0.9,0.34,9,reviewed,nn,nn
2020-06-24T20:04:59.930Z,36.4881667,-117.979,10.01,1.6,ml,23,84,0.09472,0.2,ci,ci37447925,2020-06-25T04:07:33.551Z,"14km SE of Lone Pine, CA",earthquake,0.32,0.55,0.265,12,reviewed,ci,ci
2020-06-24T20:04:23.190Z,36.439,-117.9641667,6.53,2,ml,24,64,0.09354,0.2,ci,ci39494488,2020-06-25T04:06:50.945Z,"18km NNE of Olancha, CA",earthquake,0.28,1.03,0.105,27,reviewed,ci,ci
2020-06-24T20:03:54.600Z,36.4605,-117.9506667,10.08,1.1,ml,12,84,0.1064,0.12,ci,ci37447957,2020-06-24T22:12:22.822Z,"18km SE of Lone Pine, CA",earthquake,0.28,0.57,0.275,5,reviewed,ci,ci
2020-06-24T20:03:47.440Z,36.4656667,-117.9626667,9.81,1.17,ml,13,86,0.09816,0.13,ci,ci37447981,2020-06-24T22:23:04.570Z,"16km SE of Lone Pine, CA",earthquake,0.37,0.52,0.339,5,reviewed,ci,ci
2020-06-24T20:03:27.310Z,36.4743333,-117.984,8.1,1.21,ml,11,88,0.08481,0.17,ci,ci37447989,2020-06-24T22:52:50.094Z,"15km SSE of Lone Pine, CA",earthquake,0.36,0.94,0.184,4,reviewed,ci,ci
