time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-06-25T13:09:46.120Z,38.0973,-118.0583,3.2,1.1,ml,10,132.68,0.053,0.09,nn,nn00753454,2020-06-25T13:13:05.039Z,"32 km S of Mina, Nevada",earthquake,,2,,,automatic,nn,nn
2020-06-25T13:07:10.290Z,38.1883,-117.8315,1.9,1.7,ml,22,95.52,0.034,0.13,nn,nn00753451,2020-06-25T13:11:22.334Z,"33 km SE of Mina, Nevada",earthquake,,5.6,,,automatic,nn,nn
2020-06-25T13:06:14.060Z,36.4605,-117.9681667,8.22,1.55,ml,13,157,0.09261,0.17,ci,ci39496400,2020-06-25T13:28:01.476Z,"17km SSE of Lone Pine, CA",earthquake,0.38,0.97,0.181,20,reviewed,ci,ci
2020-06-25T13:05:59.010Z,38.1845,-117.9065,4,0.6,ml,9,143.71,0.041,0.05,nn,nn00753449,2020-06-25T13:11:12.240Z,"28 km SE of Mina, Nevada",earthquake,,7.4,,,automatic,nn,nn
2020-06-25T13:04:26.270Z,37.8507,-116.7695,15.7,1.9,ml,10,342.57,0.796,0.16,nn,nn00753447,2020-06-25T13:08:14.380Z,"43 km ENE of Goldfield, Nevada",earthquake,,7.1,,,automatic,nn,nn
2020-06-25T13:03:46.620Z,38.791832,-122.7494965,-0.59,0.57,md,4,145,0.01316,0.03,nc,nc73416246,2020-06-25T13:28:03.694Z,"2km NNE of The Geysers, CA",earthquake,0.88,6.46,,1,automatic,nc,nc
2020-06-25T13:01:32.580Z,33.1415,-116.4893333,8.53,0.74,ml,25,71,0.109,0.24,ci,ci39496376,2020-06-25T13:05:17.860Z,"13km ENE of Julian, CA",earthquake,0.43,1.16,0.178,13,automatic,ci,ci
2020-06-25T13:01:23.881Z,60.6889,-151.2273,34.1,1.2,ml,,,,0.48,ak,ak02084xvbu2,2020-06-25T13:06:18.343Z,"3 km E of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-06-25T12:59:40.910Z,38.1512,-117.9665,9.3,0.6,ml,12,99.17,0.013,0.04,nn,nn00753446,2020-06-25T13:06:44.461Z,"29 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-06-25T12:48:18.900Z,38.1542,-118.0205,1.3,0.5,ml,11,138.82,0.028,0.05,nn,nn00753442,2020-06-25T12:53:04.279Z,"27 km SSE of Mina, Nevada",earthquake,,6.3,,,automatic,nn,nn
2020-06-25T12:46:41.670Z,69.601,-144.2668,1,1.8,ml,,,,1.03,ak,ak02084xjktj,2020-06-25T12:53:24.302Z,"64 km SSW of Kaktovik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-06-25T12:44:55.390Z,17.959,-66.9098,9,2.56,md,18,190,0.0346,0.26,pr,pr2020177007,2020-06-25T13:03:56.717Z,"1 km S of Guánica, Puerto Rico",earthquake,0.57,0.55,0.26,6,reviewed,pr,pr
2020-06-25T12:42:43.110Z,38.1568,-118.01,3.3,1.4,ml,12,97.06,0.033,0.02,nn,nn00753440,2020-06-25T12:50:05.480Z,"27 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-25T12:41:16.890Z,44.3811667,-115.1903333,9.4,2.77,ml,12,75,0.322,0.25,mb,mb80442624,2020-06-25T15:49:54.800Z,"27 km NW of Stanley, Idaho",earthquake,0.58,1.17,0.201,17,reviewed,mb,mb
2020-06-25T12:38:08.512Z,69.581,-144.2791,0,1.9,ml,,,,1.07,ak,ak02084xhsj7,2020-06-25T12:43:00.731Z,"66 km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-06-25T12:35:38.970Z,38.1663,-117.908,9.6,2.1,ml,22,51.01,0.08,0.1,nn,nn00753437,2020-06-25T12:44:08.600Z,"30 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-25T12:28:33.859Z,62.2186,-150.1578,50.1,1.3,ml,,,,0.58,ak,ak02084xfpbt,2020-06-25T12:33:17.926Z,"11 km SSE of Trapper Creek, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-06-25T12:26:36.390Z,47.675,-120.078,5.67,1.73,ml,9,72,0.06008,0.05,uw,uw61636857,2020-06-25T17:36:05.350Z,"3 km N of Waterville, Washington",earthquake,0.33,0.67,0.275492312913569,5,reviewed,uw,uw
2020-06-25T12:26:00.400Z,33.5981667,-116.7906667,6.07,0.24,ml,20,59,0.02262,0.23,ci,ci39496304,2020-06-25T12:29:46.366Z,"12km WNW of Anza, CA",earthquake,0.49,1.1,0.076,4,automatic,ci,ci
2020-06-25T12:18:28.340Z,18.0496,-66.8445,15,2.55,md,23,87,0.0822,0.16,pr,pr2020177006,2020-06-25T13:11:02.752Z,"1 km NNE of Yauco, Puerto Rico",earthquake,0.26,0.44,0.24,16,reviewed,pr,pr
2020-06-25T12:18:06.890Z,38.1708,-117.9102,9.8,1,ml,13,98.57,0.021,0.02,nn,nn00753433,2020-06-25T12:27:24.583Z,"29 km SE of Mina, Nevada",earthquake,,1.7,,,automatic,nn,nn
2020-06-25T12:16:07.117Z,-21.9255,-112.9202,10,4.8,mb,,118,38.485,0.65,us,us7000ab33,2020-06-25T12:34:45.040Z,"southern East Pacific Rise",earthquake,15.4,1.9,0.046,148,reviewed,us,us
2020-06-25T12:15:05.501Z,66.2922,-157.459,0,1.6,ml,,,,0.88,ak,ak02084xcutq,2020-06-25T12:21:54.380Z,"67 km SSW of Shungnak, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-06-25T12:14:05.410Z,38.173,-117.9907,0,1.5,ml,11,106.94,0.032,0.23,nn,nn00753431,2020-06-25T12:19:12.984Z,"26 km SSE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-06-25T12:12:16.130Z,38.1608,-118.0048,5.3,1.6,ml,13,75.26,0.038,0.07,nn,nn00753429,2020-06-25T12:19:05.539Z,"27 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-25T12:11:33.670Z,19.2201671600342,-155.426162719727,32.3800010681152,1.9,ml,48,132,,0.119999997,hv,hv72015671,2020-06-25T12:17:05.450Z,"5 km ENE of P?hala, Hawaii",earthquake,0.64,0.870000005,0.17,3,automatic,hv,hv
2020-06-25T12:10:41.200Z,38.8348351,-122.8069992,2.43,0.56,md,8,104,0.01167,0.01,nc,nc73416231,2020-06-25T12:26:03.271Z,"7km W of Cobb, CA",earthquake,0.6,1.88,,1,automatic,nc,nc
2020-06-25T12:06:03.080Z,35.8681667,-117.6843333,9.54,0.78,ml,9,82,0.0842,0.03,ci,ci39496280,2020-06-25T17:19:11.728Z,"21km ESE of Little Lake, CA",earthquake,0.2,0.58,0.075,9,reviewed,ci,ci
2020-06-25T12:02:35.453Z,64.7271,-149.1085,14.4,0.8,ml,,,,0.96,ak,ak02084xa4u7,2020-06-25T12:07:08.943Z,"13 km N of Four Mile Road, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-06-25T12:00:54.900Z,35.8038333,-117.6071667,6.54,0.88,ml,9,194,0.01424,0.12,ci,ci39496272,2020-06-25T12:04:25.219Z,"19km WNW of Searles Valley, CA",earthquake,1.01,0.85,0.271,8,automatic,ci,ci
2020-06-25T11:58:43.580Z,38.046,-111.1431667,19.72,3.13,ml,15,130,0.3349,0.14,uu,uu60398647,2020-06-25T13:38:51.040Z,"28 km ENE of Boulder Town, Utah",earthquake,0.42,0.73,0.236,15,reviewed,uu,uu
2020-06-25T11:55:52.170Z,19.2061672210693,-155.466827392578,34.2900009155273,2.62,ml,54,99,,0.140000001,hv,hv72015661,2020-06-25T12:01:24.410Z,"1 km ENE of P?hala, Hawaii",earthquake,0.52,0.649999976,2.51,35,automatic,hv,hv
2020-06-25T11:55:41.400Z,19.1606674194336,-155.486831665039,33.5400009155273,2.68,ml,41,118,,0.159999996,hv,hv72015656,2020-06-25T12:01:14.230Z,"4 km S of P?hala, Hawaii",earthquake,0.6,0.889999986,2.56,34,automatic,hv,hv
2020-06-25T11:55:00.536Z,-32.2084,-71.8624,10,5.2,mww,,69,0.593,1.02,us,us7000ab22,2020-06-25T16:54:32.798Z,"65 km WNW of La Ligua, Chile",earthquake,4.9,1.8,0.098,10,reviewed,us,us
2020-06-25T11:53:05.030Z,19.2229995727539,-155.421493530273,31.1100006103516,2.22,ml,53,133,,0.119999997,hv,hv72015651,2020-06-25T11:58:37.270Z,"6 km ENE of P?hala, Hawaii",earthquake,0.54,0.879999995,0.2,5,automatic,hv,hv
2020-06-25T11:52:59.350Z,38.1403,-118.0063,1.9,0.6,ml,8,152.35,0.034,0.01,nn,nn00753428,2020-06-25T12:13:23.719Z,"29 km SSE of Mina, Nevada",earthquake,,8.3,,,automatic,nn,nn
2020-06-25T11:49:53.680Z,38.1582,-118.0053,4.2,0.8,ml,9,141.03,0.104,0.06,nn,nn00753425,2020-06-25T11:54:43.857Z,"27 km SSE of Mina, Nevada",earthquake,,9.2,,,automatic,nn,nn
2020-06-25T11:49:49.540Z,61.3081,-151.5098,71.1,1.8,ml,,,,0.43,ak,ak02084wysyz,2020-06-25T11:54:45.180Z,"29 km NW of Beluga, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-06-25T11:46:37.090Z,38.1387,-118.0325,2.6,1.1,ml,19,149.51,0.026,0.1341,nn,nn00753424,2020-06-25T17:34:30.172Z,"28 km SSE of Mina, Nevada",earthquake,,0.8,0.46,8,reviewed,nn,nn
2020-06-25T11:43:45.290Z,38.1718,-117.965,4.5,1,ml,14,109.86,0.033,0.2,nn,nn00753421,2020-06-25T11:48:04.881Z,"27 km SSE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-06-25T11:33:24.150Z,35.6128333,-117.6013333,5.56,1.19,ml,15,114,0.1451,0.14,ci,ci39496240,2020-06-25T11:37:09.837Z,"7km E of Ridgecrest, CA",earthquake,0.29,1.91,0.24,19,automatic,ci,ci
2020-06-25T11:31:16.183Z,-5.0629,153.666,71.39,4.8,mb,,116,1.729,0.85,us,us7000ab1n,2020-06-25T11:51:13.040Z,"174 km ESE of Kokopo, Papua New Guinea",earthquake,9.5,7.6,0.056,100,reviewed,us,us
2020-06-25T11:30:02.140Z,36.4715,-118.0021667,4.85,1.61,ml,19,176,0.07035,0.2,ci,ci39496232,2020-06-25T13:29:04.692Z,"14km SSE of Lone Pine, CA",earthquake,0.46,1.13,0.139,19,reviewed,ci,ci
2020-06-25T11:22:28.400Z,19.2163333892822,-155.421997070312,32.9199981689453,2.00999999,md,52,137,,0.119999997,hv,hv72015611,2020-06-25T11:25:44.370Z,"6 km ENE of P?hala, Hawaii",earthquake,0.49,0.660000026,0.75,11,automatic,hv,hv
2020-06-25T11:21:08.372Z,63.3529,-145.5174,0,1.6,ml,,,,1.03,ak,ak02084wspqt,2020-06-25T11:24:17.224Z,"29 km N of Paxson, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-06-25T11:20:07.880Z,38.173,-117.979,2.8,1,ml,10,96.67,0.028,0.07,nn,nn00753414,2020-06-25T11:25:43.931Z,"26 km SSE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-06-25T11:14:57.420Z,62.4599,-149.3137,6.1,1.2,ml,,,,0.76,ak,ak02084wrbim,2020-06-25T11:18:05.368Z,"40 km E of Chase, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-06-25T11:10:30.870Z,38.1923,-117.8515,5.8,0.8,ml,9,103.12,0.007,0.15,nn,nn00753409,2020-06-25T11:18:43.518Z,"31 km SE of Mina, Nevada",earthquake,,9.6,,,automatic,nn,nn
2020-06-25T11:09:43.800Z,44.2235,-114.9615,5.41,2.68,ml,16,71,0.36,0.2,mb,mb80442569,2020-06-25T17:35:07.710Z,"1 km WNW of Stanley, Idaho",earthquake,0.4,1,0.225,22,reviewed,mb,mb
2020-06-25T11:08:04.060Z,33.5845,-116.806,4.64,0.2,ml,16,74,0.03616,0.16,ci,ci39496216,2020-06-25T13:30:21.505Z,"13km WNW of Anza, CA",earthquake,0.33,0.69,0.038,3,reviewed,ci,ci
2020-06-25T11:02:56.330Z,36.4806667,-117.9668333,9.62,1.36,ml,12,176,0.1,0.2,ci,ci39496200,2020-06-25T11:06:29.680Z,"15km SE of Lone Pine, CA",earthquake,0.72,1.07,0.264,13,automatic,ci,ci
2020-06-25T10:53:49.080Z,37.443,-116.8498,11.8,2.4,ml,8,183.5,0.791,0.16,nn,nn00753401,2020-06-25T10:58:43.823Z,"45 km SE of Goldfield, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-06-25T10:50:45.370Z,39.2971649,-123.3406677,6.38,2.02,md,12,136,0.09632,0.05,nc,nc73416216,2020-06-25T10:55:04.658Z,"12km WNW of Redwood Valley, CA",earthquake,0.33,1.1,0.15,13,automatic,nc,nc
2020-06-25T10:50:40.690Z,38.1308,-118.0672,6.7,1,ml,14,132.83,0.045,0.04,nn,nn00753399,2020-06-25T10:56:04.590Z,"29 km S of Mina, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-06-25T10:50:14.340Z,17.9336,-66.8215,7,2.73,md,23,193,0.0711,0.18,pr,pr2020177005,2020-06-25T11:25:25.292Z,"6 km S of Indios, Puerto Rico",earthquake,0.47,0.27,0.26,15,reviewed,pr,pr
2020-06-25T10:45:56.770Z,36.4665,-117.9905,7.38,2.14,ml,17,170,0.07702,0.23,ci,ci39496176,2020-06-25T10:49:47.586Z,"15km SSE of Lone Pine, CA",earthquake,0.58,1.28,0.109,25,automatic,ci,ci
2020-06-25T10:34:27.730Z,36.4841667,-117.9705,6.53,3.47,ml,41,82,0.09884,0.2,ci,ci39496160,2020-06-25T18:45:58.510Z,"14km SE of Lone Pine, CA",earthquake,0.21,0.64,0.128,114,reviewed,ci,ci
2020-06-25T10:32:07.470Z,33.6386667,-116.6845,13.83,0.37,ml,12,103,0.07437,0.11,ci,ci39496152,2020-06-25T10:35:56.087Z,"9km N of Anza, CA",earthquake,0.54,0.56,0.107,4,automatic,ci,ci
2020-06-25T10:30:49.120Z,38.2005,-117.8165,3.9,1.5,ml,19,95.96,0.051,0.1,nn,nn00753382,2020-06-25T10:36:11.826Z,"33 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-06-25T10:29:22.420Z,36.20433333,-96.97233333,7.61,1.34,ml,75,34,0,0.22,ok,ok2020mkjh,2020-06-25T12:26:55.267Z,"4 km WSW of Glencoe, Oklahoma",earthquake,,0.4,0.2,31,reviewed,ok,ok
2020-06-25T10:27:03.970Z,33.364,-116.2926667,12.31,2.83,ml,88,27,0.01426,0.19,ci,ci39496144,2020-06-25T11:35:08.074Z,"14km NNE of Borrego Springs, CA",earthquake,0.17,0.62,0.178,26,automatic,ci,ci
2020-06-25T10:26:00.030Z,38.0747,-118.0765,0.3,0.8,ml,13,199.99,0.051,0.2,nn,nn00753380,2020-06-25T10:31:51.240Z,"35 km S of Mina, Nevada",earthquake,,18.2,,,automatic,nn,nn
2020-06-25T10:24:39.870Z,38.0283,-118.3212,11.5,1.2,ml,8,242.01,0.266,0.04,nn,nn00753379,2020-06-25T10:31:43.386Z,"26 km NNE of Benton, California",earthquake,,8,,,automatic,nn,nn
2020-06-25T10:19:26.180Z,44.3765,-115.2126667,10.49,2.68,ml,16,77,0.309,0.26,mb,mb80442554,2020-06-25T17:48:03.590Z,"28 km NW of Stanley, Idaho",earthquake,0.48,1.02,0.235,20,reviewed,mb,mb
2020-06-25T10:19:16.340Z,36.4356667,-117.9673333,6.08,1.83,ml,19,127,0.09108,0.25,ci,ci39496128,2020-06-25T10:23:14.707Z,"17km N of Olancha, CA",earthquake,0.71,2.06,0.136,22,automatic,ci,ci
2020-06-25T10:17:10.660Z,36.4420013,-117.9691696,6.08,2.95,ml,38,67,0.08952,0.22,ci,ci39496120,2020-06-25T10:28:24.810Z,"18km N of Olancha, CA",earthquake,0.28,0.93,0.245,22,automatic,ci,ci
2020-06-25T10:12:16.954Z,64.2017,-151.0566,16.1,1.4,ml,,,,1.16,ak,ak02084w5ddo,2020-06-25T10:17:41.498Z,"70 km ENE of Lake Minchumina, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-06-25T10:11:47.270Z,44.446,-115.211,10.35,2.83,ml,17,79,0.371,0.2,mb,mb80442539,2020-06-25T16:16:10.250Z,"33 km NW of Stanley, Idaho",earthquake,0.42,0.99,0.274,26,reviewed,mb,mb
2020-06-25T10:09:32.990Z,36.487,-117.9786667,8.86,1.45,ml,11,162,0.09437,0.15,ci,ci39496112,2020-06-25T13:31:24.114Z,"14km SE of Lone Pine, CA",earthquake,0.42,0.59,0.215,13,reviewed,ci,ci
2020-06-25T10:07:51.990Z,44.3691667,-115.179,6.68,2.75,ml,17,72,0.316,0.25,mb,mb80442529,2020-06-25T16:50:24.680Z,"25 km NW of Stanley, Idaho",earthquake,0.61,1.45,0.207,26,reviewed,mb,mb
2020-06-25T10:07:43.410Z,38.1637,-118.0088,3.1,1.1,ml,14,119.45,0.036,0.07,nn,nn00753369,2020-06-25T10:12:04.509Z,"26 km SSE of Mina, Nevada",earthquake,,1.8,,,automatic,nn,nn
2020-06-25T10:06:07.610Z,35.7878333,-117.7461667,6.87,0.47,ml,7,107,0.02567,0.19,ci,ci39496104,2020-06-25T10:09:35.037Z,"17km NNE of Inyokern, CA",earthquake,0.62,0.82,0.227,6,automatic,ci,ci
2020-06-25T10:03:31.141Z,38.5583,44.0232,10,5.4,mww,,34,0.796,1.4,us,us7000aavx,2020-06-25T16:24:05.646Z,"11 km SSE of Özalp, Turkey",earthquake,5.3,1.9,0.075,17,reviewed,us,us
2020-06-25T10:00:33.350Z,37.6445,-119.3836667,4.74,0.99,md,12,139,0.2419,0.06,nc,nc73416176,2020-06-25T18:09:03.443Z,"20km ESE of Yosemite Valley, CA",earthquake,0.48,6.99,0.14,10,reviewed,nc,nc
2020-06-25T10:00:17.690Z,36.69316667,-97.6895,7.25,1.78,ml,55,52,0.2087590344,0.18,ok,ok2020mkie,2020-06-25T15:08:17.633Z,"9 km ESE of Jefferson, Oklahoma",earthquake,,0.5,0.29,5,reviewed,ok,ok
2020-06-25T09:52:58.890Z,36.346,-117.9781667,-0.59,1.53,ml,12,112,0.1247,0.21,ci,ci39496096,2020-06-25T09:56:56.820Z,"8km NNE of Olancha, CA",earthquake,0.88,31.61,0.182,19,automatic,ci,ci
2020-06-25T09:49:49.750Z,38.8341675,-122.8174973,1.78,1.48,md,7,89,0.01222,0.02,nc,nc73416166,2020-06-25T10:05:07.391Z,"8km NW of The Geysers, CA",earthquake,0.46,1.37,,1,automatic,nc,nc
2020-06-25T09:49:45.360Z,44.3736667,-115.1551667,5.91,2.73,ml,13,71,0.33,0.2,mb,mb80442509,2020-06-25T18:19:18.000Z,"24 km NW of Stanley, Idaho",earthquake,0.73,1.68,0.192,21,reviewed,mb,mb
2020-06-25T09:48:31.080Z,38.0595016,-118.7696686,2.61,2.36,md,23,122,0.2833,0.1,nc,nc73416161,2020-06-25T14:50:05.239Z,"27km SE of Bodie, CA",earthquake,0.46,9.37,0.19,20,automatic,nc,nc
2020-06-25T09:48:11.540Z,36.4018333,-118.0258333,-0.61,1.83,ml,15,99,0.05798,0.29,ci,ci39496088,2020-06-25T09:52:19.796Z,"14km N of Olancha, CA",earthquake,0.69,31.61,0.144,26,automatic,ci,ci
2020-06-25T09:47:36.170Z,38.1522,-118.0368,0.5,1.3,ml,17,142.86,0.022,0.07,nn,nn00753355,2020-06-25T09:54:04.944Z,"27 km SSE of Mina, Nevada",earthquake,,3.4,,,automatic,nn,nn
2020-06-25T09:43:34.330Z,36.4748333,-117.9641667,9.43,1.98,ml,20,152,0.09981,0.19,ci,ci39496080,2020-06-25T09:47:13.770Z,"16km SE of Lone Pine, CA",earthquake,0.45,0.76,0.188,26,automatic,ci,ci
2020-06-25T09:43:11.710Z,35.6953333,-117.5046667,10.62,0.6,ml,8,163,0.114,0.15,ci,ci39496072,2020-06-25T09:46:56.769Z,"12km SW of Searles Valley, CA",earthquake,0.64,1.13,0.119,5,automatic,ci,ci
2020-06-25T09:41:49.820Z,38.0465012,-118.74617,2.64,2.29,md,24,145,0.2793,0.05,nc,nc73416146,2020-06-25T18:39:14.829Z,"30km SE of Bodie, CA",earthquake,0.43,8.57,0.15,20,automatic,nc,nc
2020-06-25T09:38:01.320Z,36.4656667,-117.9815,4.93,2.24,ml,23,89,0.0836,0.18,ci,ci39496064,2020-06-25T09:41:51.610Z,"16km SSE of Lone Pine, CA",earthquake,0.33,1.12,0.148,25,automatic,ci,ci
2020-06-25T09:31:38.530Z,38.1442,-118.0482,1.9,1,ml,16,152.7,0.03,0.06,nn,nn00753346,2020-06-25T09:39:04.397Z,"27 km S of Mina, Nevada",earthquake,,7.3,,,automatic,nn,nn
2020-06-25T09:26:59.380Z,35.8061667,-117.623,5.1,0.51,ml,6,158,0.02281,0.16,ci,ci39496056,2020-06-25T09:30:32.104Z,"20km WNW of Searles Valley, CA",earthquake,0.8,0.68,0.164,6,automatic,ci,ci
2020-06-25T09:24:26.307Z,52.0755,-171.6027,63.07,4.5,mb,,173,1.53,1.31,us,us7000aauz,2020-06-25T17:26:49.899Z,"178 km E of Atka, Alaska",earthquake,7.1,7.3,0.03,334,reviewed,us,us
2020-06-25T09:20:05.600Z,39.5727,-119.8407,14.7,1.3,ml,18,58.09,0.034,0.17,nn,nn00753343,2020-06-25T09:33:05.953Z,"4 km SSW of Golden Valley, Nevada",earthquake,,1,,,automatic,nn,nn
2020-06-25T09:12:50.920Z,33.173,-116.0076667,9.31,1.45,ml,40,45,0.1355,0.23,ci,ci39496048,2020-06-25T09:24:04.590Z,"12km ENE of Ocotillo Wells, CA",earthquake,0.3,1.32,0.186,28,automatic,ci,ci
2020-06-25T09:10:17.118Z,58.437,-154.6882,0,1.8,ml,,,,1,ak,ak02084vjicr,2020-06-25T09:13:25.031Z,"97 km N of Karluk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-06-25T09:08:33.290Z,38.183,-117.8857,3.4,1.6,ml,16,74.11,0.02,0.16,nn,nn00753338,2020-06-25T09:16:05.499Z,"30 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-06-25T09:01:09.210Z,33.5736667,-116.792,9.38,0.12,ml,12,100,0.03068,0.15,ci,ci39496040,2020-06-25T09:04:48.371Z,"11km W of Anza, CA",earthquake,0.47,1.2,0.135,3,automatic,ci,ci
2020-06-25T09:00:07.740Z,37.4363,-115.0437,7.3,0.9,ml,8,187.44,0.652,0.09,nn,nn00753337,2020-06-25T09:09:11.519Z,"13 km NE of Alamo, Nevada",earthquake,,11.3,,,automatic,nn,nn
2020-06-25T08:59:29.020Z,38.2262,-117.7633,8.2,0.9,ml,12,75.32,0.047,0.04,nn,nn00753336,2020-06-25T09:09:03.347Z,"35 km ESE of Mina, Nevada",earthquake,,7.3,,,automatic,nn,nn
2020-06-25T08:58:51.010Z,35.8465,-117.642,9.16,0.23,ml,4,120,0.04743,0.04,ci,ci37448205,2020-06-25T15:39:34.574Z,"23km WNW of Searles Valley, CA",earthquake,0.36,0.75,0.033,3,reviewed,ci,ci
2020-06-25T08:58:40.040Z,35.8236667,-117.5211667,1.36,0.12,ml,4,293,0.06255,0.15,ci,ci37448189,2020-06-25T15:36:29.560Z,"12km WNW of Searles Valley, CA",earthquake,1.05,0.86,0.146,2,reviewed,ci,ci
2020-06-25T08:58:39.920Z,36.4493333,-117.9765,5.29,1.01,ml,7,78,0.08412,0.14,ci,ci37448181,2020-06-25T15:33:38.886Z,"17km SSE of Lone Pine, CA",earthquake,0.38,1.17,0.322,5,reviewed,ci,ci
2020-06-25T08:58:24.750Z,36.4506667,-118.0011667,4.41,1.47,ml,14,82,0.0646,0.17,ci,ci37448173,2020-06-25T15:26:42.495Z,"16km SSE of Lone Pine, CA",earthquake,0.25,0.76,0.251,8,reviewed,ci,ci
2020-06-25T08:58:01.030Z,36.448,-118.0003333,3.93,1.56,ml,29,80,0.06488,0.23,ci,ci39496032,2020-06-25T15:21:54.825Z,"17km SSE of Lone Pine, CA",earthquake,0.25,0.69,0.116,17,reviewed,ci,ci
2020-06-25T08:56:49.990Z,38.1693,-117.9777,1.3,1.2,ml,12,98.98,0.032,0.12,nn,nn00753331,2020-06-25T09:00:24.101Z,"27 km SSE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-06-25T08:54:14.720Z,38.1545,-118.0078,3.8,1.6,ml,19,84.78,0.036,0.08,nn,nn00753327,2020-06-25T08:58:06.999Z,"27 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-06-25T08:51:35.480Z,38.1593,-118.0105,3.7,1.1,ml,13,121.14,0.039,0.06,nn,nn00753324,2020-06-25T08:54:43.921Z,"27 km SSE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-06-25T08:46:01.310Z,36.4755,-117.9626667,9.08,1.75,ml,16,152,0.1012,0.2,ci,ci39496024,2020-06-25T13:32:30.551Z,"16km SE of Lone Pine, CA",earthquake,0.45,0.82,0.218,23,reviewed,ci,ci
2020-06-25T08:44:06.230Z,17.9521,-66.9403,10,2.72,md,23,192,0.0653,0.24,pr,pr2020177004,2020-06-25T09:12:21.909Z,"4 km WSW of Guánica, Puerto Rico",earthquake,0.49,0.49,0.44,18,reviewed,pr,pr
2020-06-25T08:42:28.410Z,38.3655,-118.3433,5.8,1.4,ml,15,61.3,0.036,0.1,nn,nn00753316,2020-06-25T08:46:44.271Z,"20 km W of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-25T08:39:12.830Z,35.7783333,-117.5876667,10.5,0.83,ml,8,155,0.03817,0.15,ci,ci39496016,2020-06-25T13:32:34.133Z,"17km W of Searles Valley, CA",earthquake,0.56,0.9,0.193,7,reviewed,ci,ci
2020-06-25T08:38:24.110Z,33.7213326,-116.8068314,14.44,1.19,ml,15,162,0.0779,0.12,ci,ci39496008,2020-06-25T08:42:13.360Z,"8km WSW of Idyllwild, CA",earthquake,0.68,0.64,0.372,6,automatic,ci,ci
2020-06-25T08:38:21.860Z,36.5313,-117.3167,0.2,1.8,ml,8,255.65,0.293,0.28,nn,nn00753315,2020-06-25T08:44:04.032Z,"38 km NE of Darwin, California",earthquake,,19,,,automatic,nn,nn
2020-06-25T08:34:07.130Z,36.4466667,-117.9478333,8.07,1.86,ml,19,133,0.1069,0.17,ci,ci39496000,2020-06-25T13:33:06.136Z,"19km SE of Lone Pine, CA",earthquake,0.4,1.02,0.219,24,reviewed,ci,ci
2020-06-25T08:32:09.240Z,38.155,-118.0797,4.8,0.5,ml,9,198.06,0.037,0.04,nn,nn00753311,2020-06-25T08:35:58.677Z,"26 km S of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-06-25T08:30:20.110Z,37.5816667,-118.85,2.05,0.09,md,8,238,0.01858,0.02,nc,nc73416126,2020-06-25T09:04:03.033Z,"13km ESE of Mammoth Lakes, CA",earthquake,1,2.17,0.282,7,reviewed,nc,nc
2020-06-25T08:24:08.018Z,38.1724,-117.8383,5.9,2.3,ml,28,48.45,0.028,0.1032,nn,nn00753304,2020-06-25T19:01:00.585Z,"33 km SE of Mina, Nevada",earthquake,,0.7,0.42,14,reviewed,nn,nn
2020-06-25T08:24:04.410Z,44.6485,-110.403,2.44,0.2,md,5,131,0.08332,0.09,uu,uu60398627,2020-06-25T14:32:51.320Z,"43 km SSE of Mammoth, Wyoming",earthquake,1.12,8.02,0.423,3,reviewed,uu,uu
